paperID,imageID,size,imagenumbers
10.1109@TVCG.2012.231,10.1109@TVCG.2012.231_13_01_T15.jpg,500802,1
10.1109@TVCG.2012.231,10.1109@TVCG.2012.231_13_02_T15.jpg,593145,1
10.1109@TVCG.2012.231,10.1109@TVCG.2012.231_13_03_T15.jpg,621675,1
10.1109@TVCG.2012.231,10.1109@TVCG.2012.231_13_04_T15.jpg,182477,1
10.1109@TVCG.2012.231,10.1109@TVCG.2012.231_13_05_T15.jpg,217442,1
10.1109@TVCG.2012.231,10.1109@TVCG.2012.231_13_06_T15.jpg,853881,1
10.1109@TVCG.2012.231,10.1109@TVCG.2012.231_13_07_T15.jpg,361620,1
10.1109@TVCG.2012.231,10.1109@TVCG.2012.231_13_08_T15.jpg,543025,1
10.1109@TVCG.2012.231,10.1109@TVCG.2012.231_13_09_T15.jpg,374500,1
10.1109@TVCG.2012.231,10.1109@TVCG.2012.231_13_10_T15.jpg,525369,1
10.1109@TVCG.2012.231,10.1109@TVCG.2012.231_13_11_T15.jpg,563250,1
10.1109@TVCG.2012.231,10.1109@TVCG.2012.231_13_12_T15.jpg,565504,1
10.1109@TVCG.2012.231,10.1109@TVCG.2012.231_13_13_T15.jpg,564752,1
allpaper,10.1109@TVCG.2012.232,,9
10.1109@TVCG.2012.232,10.1109@TVCG.2012.232_09_01_T15.jpg,510232,1
10.1109@TVCG.2012.232,10.1109@TVCG.2012.232_09_02_T15.jpg,513576,1
10.1109@TVCG.2012.232,10.1109@TVCG.2012.232_09_03_T15.jpg,109208,1
10.1109@TVCG.2012.232,10.1109@TVCG.2012.232_09_04_T15.jpg,543552,1
10.1109@TVCG.2012.232,10.1109@TVCG.2012.232_09_05_T15.jpg,161082,1
10.1109@TVCG.2012.232,10.1109@TVCG.2012.232_09_06_T15.jpg,749056,1
10.1109@TVCG.2012.232,10.1109@TVCG.2012.232_09_07_T15.jpg,507952,1
10.1109@TVCG.2012.232,10.1109@TVCG.2012.232_09_08_T15.jpg,507600,1
10.1109@TVCG.2012.232,10.1109@TVCG.2012.232_09_09_T15.jpg,237120,1
allpaper,10.1109@TVCG.2012.259,,10
10.1109@TVCG.2012.259,10.1109@TVCG.2012.259_10_01_T15.jpg,643858,1
10.1109@TVCG.2012.259,10.1109@TVCG.2012.259_10_02_T15.jpg,160274,1
10.1109@TVCG.2012.259,10.1109@TVCG.2012.259_10_03_T15.jpg,348800,1
10.1109@TVCG.2012.259,10.1109@TVCG.2012.259_10_04_T15.jpg,210560,1
10.1109@TVCG.2012.259,10.1109@TVCG.2012.259_10_05_T15.jpg,409762,1
10.1109@TVCG.2012.259,10.1109@TVCG.2012.259_10_06_T15.jpg,132600,1
10.1109@TVCG.2012.259,10.1109@TVCG.2012.259_10_07_T15.jpg,688506,1
10.1109@TVCG.2012.259,10.1109@TVCG.2012.259_10_08_T15.jpg,322276,1
10.1109@TVCG.2012.259,10.1109@TVCG.2012.259_10_09_T15.jpg,708384,1
10.1109@TVCG.2012.259,10.1109@TVCG.2012.259_10_10_T15.jpg,873330,1
allpaper,10.1109@TVCG.2012.267,,10
10.1109@TVCG.2012.267,10.1109@TVCG.2012.267_10_01_T15.jpg,490644,1
10.1109@TVCG.2012.267,10.1109@TVCG.2012.267_10_02_T15.jpg,144160,1
10.1109@TVCG.2012.267,10.1109@TVCG.2012.267_10_03_T15.jpg,994990,1
10.1109@TVCG.2012.267,10.1109@TVCG.2012.267_10_04_T15.jpg,163440,1
10.1109@TVCG.2012.267,10.1109@TVCG.2012.267_10_05_T15.jpg,551137,1
10.1109@TVCG.2012.267,10.1109@TVCG.2012.267_10_06_T15.jpg,276568,1
10.1109@TVCG.2012.267,10.1109@TVCG.2012.267_10_07_T15.jpg,625328,1
10.1109@TVCG.2012.267,10.1109@TVCG.2012.267_10_08_T15.jpg,498232,1
10.1109@TVCG.2012.267,10.1109@TVCG.2012.267_10_09_T15.jpg,276279,1
10.1109@TVCG.2012.267,10.1109@TVCG.2012.267_10_10_T15.jpg,178852,1
allpaper,10.1109@TVCG.2012.281,,14
10.1109@TVCG.2012.281,10.1109@TVCG.2012.281_14_01_T15.jpg,443664,1
10.1109@TVCG.2012.281,10.1109@TVCG.2012.281_14_02_T15.jpg,267096,1
10.1109@TVCG.2012.281,10.1109@TVCG.2012.281_14_03_T15.jpg,71024,1
10.1109@TVCG.2012.281,10.1109@TVCG.2012.281_14_04_T15.jpg,326606,1
10.1109@TVCG.2012.281,10.1109@TVCG.2012.281_14_05_T15.jpg,357012,1
10.1109@TVCG.2012.281,10.1109@TVCG.2012.281_14_06_T15.jpg,359693,1
10.1109@TVCG.2012.281,10.1109@TVCG.2012.281_14_07_T15.jpg,340814,1
10.1109@TVCG.2012.281,10.1109@TVCG.2012.281_14_08_T15.jpg,374220,1
10.1109@TVCG.2012.281,10.1109@TVCG.2012.281_14_09_T15.jpg,500825,1
10.1109@TVCG.2012.281,10.1109@TVCG.2012.281_14_10_T15.jpg,148304,1
10.1109@TVCG.2012.281,10.1109@TVCG.2012.281_14_11_T15.jpg,153816,1
10.1109@TVCG.2012.281,10.1109@TVCG.2012.281_14_12_T15.jpg,520026,1
10.1109@TVCG.2012.281,10.1109@TVCG.2012.281_14_13_T15.jpg,193680,1
10.1109@TVCG.2012.281,10.1109@TVCG.2012.281_14_14_T15.jpg,222456,1
allpaper,10.1109@TVCG.2012.186,,13
10.1109@TVCG.2012.186,10.1109@TVCG.2012.186_13_01_T16.jpg,157210,1
10.1109@TVCG.2012.186,10.1109@TVCG.2012.186_13_02_T16.jpg,317615,1
10.1109@TVCG.2012.186,10.1109@TVCG.2012.186_13_03_T16.jpg,316736,1
10.1109@TVCG.2012.186,10.1109@TVCG.2012.186_13_04_T16.jpg,285184,1
10.1109@TVCG.2012.186,10.1109@TVCG.2012.186_13_05_T16.jpg,212280,1
10.1109@TVCG.2012.186,10.1109@TVCG.2012.186_13_06_T16.jpg,195960,1
10.1109@TVCG.2012.186,10.1109@TVCG.2012.186_13_07_T16.jpg,202752,1
10.1109@TVCG.2012.186,10.1109@TVCG.2012.186_13_08_T16.jpg,277648,1
10.1109@TVCG.2012.186,10.1109@TVCG.2012.186_13_09_T16.jpg,377955,1
10.1109@TVCG.2012.186,10.1109@TVCG.2012.186_13_10_T16.jpg,301301,1
10.1109@TVCG.2012.186,10.1109@TVCG.2012.186_13_11_T16.jpg,219128,1
10.1109@TVCG.2012.186,10.1109@TVCG.2012.186_13_12_T16.jpg,267501,1
10.1109@TVCG.2012.186,10.1109@TVCG.2012.186_13_13_T16.jpg,249466,1
allpaper,10.1109@TVCG.2012.196,,10
10.1109@TVCG.2012.196,10.1109@TVCG.2012.196_10_01_T16.jpg,408900,1
10.1109@TVCG.2012.196,10.1109@TVCG.2012.196_10_02_T16.jpg,464800,1
10.1109@TVCG.2012.196,10.1109@TVCG.2012.196_10_03_T16.jpg,117775,1
10.1109@TVCG.2012.196,10.1109@TVCG.2012.196_10_04_T16.jpg,167668,1
10.1109@TVCG.2012.196,10.1109@TVCG.2012.196_10_05_T16.jpg,1213752,1
10.1109@TVCG.2012.196,10.1109@TVCG.2012.196_10_06_T16.jpg,315792,1
10.1109@TVCG.2012.196,10.1109@TVCG.2012.196_10_07_T16.jpg,1213752,1
10.1109@TVCG.2012.196,10.1109@TVCG.2012.196_10_08_T16.jpg,1413168,1
10.1109@TVCG.2012.196,10.1109@TVCG.2012.196_10_09_T16.jpg,315798,1
10.1109@TVCG.2012.196,10.1109@TVCG.2012.196_10_10_T16.jpg,791520,1
allpaper,10.1109@TVCG.2012.202,,10
10.1109@TVCG.2012.202,10.1109@TVCG.2012.202_10_01_T16.jpg,715444,1
10.1109@TVCG.2012.202,10.1109@TVCG.2012.202_10_02_T16.jpg,201600,1
10.1109@TVCG.2012.202,10.1109@TVCG.2012.202_10_03_T16.jpg,278860,1
10.1109@TVCG.2012.202,10.1109@TVCG.2012.202_10_04_T16.jpg,300490,1
10.1109@TVCG.2012.202,10.1109@TVCG.2012.202_10_05_T16.jpg,625194,1
10.1109@TVCG.2012.202,10.1109@TVCG.2012.202_10_06_T16.jpg,205506,1
10.1109@TVCG.2012.202,10.1109@TVCG.2012.202_10_07_T16.jpg,590000,1
10.1109@TVCG.2012.202,10.1109@TVCG.2012.202_10_08_T16.jpg,269178,1
10.1109@TVCG.2012.202,10.1109@TVCG.2012.202_10_09_T16.jpg,805968,1
10.1109@TVCG.2012.202,10.1109@TVCG.2012.202_10_10_T16.jpg,420512,1
allpaper,10.1109@TVCG.2012.210,,12
10.1109@TVCG.2012.210,10.1109@TVCG.2012.210_12_01_T16.jpg,1103856,1
10.1109@TVCG.2012.210,10.1109@TVCG.2012.210_12_02_T16.jpg,103025,1
10.1109@TVCG.2012.210,10.1109@TVCG.2012.210_12_03_T16.jpg,255200,1
10.1109@TVCG.2012.210,10.1109@TVCG.2012.210_12_05_T16.jpg,517376,1
10.1109@TVCG.2012.210,10.1109@TVCG.2012.210_12_07_T16.jpg,846320,1
10.1109@TVCG.2012.210,10.1109@TVCG.2012.210_12_08_T16.jpg,382996,1
10.1109@TVCG.2012.210,10.1109@TVCG.2012.210_12_09_T16.jpg,238550,1
10.1109@TVCG.2012.210,10.1109@TVCG.2012.210_12_10_T16.jpg,408408,1
10.1109@TVCG.2012.210,10.1109@TVCG.2012.210_12_11_T16.jpg,494492,1
10.1109@TVCG.2012.210,10.1109@TVCG.2012.210_12_13_T16.jpg,247328,1
10.1109@TVCG.2012.210,10.1109@TVCG.2012.210_12_14_T16.jpg,279544,1
10.1109@TVCG.2012.210,10.1109@TVCG.2012.210_12_15_T16.jpg,206269,1
allpaper,10.1109@TVCG.2012.225,,11
10.1109@TVCG.2012.225,10.1109@TVCG.2012.225_11_01_T16.jpg,1194831,1
10.1109@TVCG.2012.225,10.1109@TVCG.2012.225_11_02_T16.jpg,290601,1
10.1109@TVCG.2012.225,10.1109@TVCG.2012.225_11_03_T16.jpg,421744,1
10.1109@TVCG.2012.225,10.1109@TVCG.2012.225_11_04_T16.jpg,78824,1
10.1109@TVCG.2012.225,10.1109@TVCG.2012.225_11_05_T16.jpg,210750,1
10.1109@TVCG.2012.225,10.1109@TVCG.2012.225_11_06_T16.jpg,650160,1
10.1109@TVCG.2012.225,10.1109@TVCG.2012.225_11_07_T16.jpg,279180,1
10.1109@TVCG.2012.225,10.1109@TVCG.2012.225_11_08_T16.jpg,985150,1
10.1109@TVCG.2012.225,10.1109@TVCG.2012.225_11_09_T16.jpg,1196888,1
10.1109@TVCG.2012.225,10.1109@TVCG.2012.225_11_10_T16.jpg,1192320,1
10.1109@TVCG.2012.225,10.1109@TVCG.2012.225_11_11_T16.jpg,210419,1
allpaper,10.1109@TVCG.2012.229,,10
10.1109@TVCG.2012.229,10.1109@TVCG.2012.229_10_01_T16.jpg,449616,1
10.1109@TVCG.2012.229,10.1109@TVCG.2012.229_10_02_T16.jpg,145255,1
10.1109@TVCG.2012.229,10.1109@TVCG.2012.229_10_03_T16.jpg,1789040,1
10.1109@TVCG.2012.229,10.1109@TVCG.2012.229_10_04_T16.jpg,125840,1
10.1109@TVCG.2012.229,10.1109@TVCG.2012.229_10_05_T16.jpg,269280,1
10.1109@TVCG.2012.229,10.1109@TVCG.2012.229_10_06_T16.jpg,95352,1
10.1109@TVCG.2012.229,10.1109@TVCG.2012.229_10_07_T16.jpg,182113,1
10.1109@TVCG.2012.229,10.1109@TVCG.2012.229_10_08_T16.jpg,452331,1
10.1109@TVCG.2012.229,10.1109@TVCG.2012.229_10_09_T16.jpg,2188800,1
10.1109@TVCG.2012.229,10.1109@TVCG.2012.229_10_10_T16.jpg,299484,1
allpaper,10.1109@TVCG.2012.233,,13
10.1109@TVCG.2012.233,10.1109@TVCG.2012.233_13_01_T16.jpg,594024,1
10.1109@TVCG.2012.233,10.1109@TVCG.2012.233_13_02_T16.jpg,1290240,1
10.1109@TVCG.2012.233,10.1109@TVCG.2012.233_13_03_T16.jpg,933570,1
10.1109@TVCG.2012.233,10.1109@TVCG.2012.233_13_04_T16.jpg,234315,1
10.1109@TVCG.2012.233,10.1109@TVCG.2012.233_13_05_T16.jpg,785323,1
10.1109@TVCG.2012.233,10.1109@TVCG.2012.233_13_06_T16.jpg,773240,1
10.1109@TVCG.2012.233,10.1109@TVCG.2012.233_13_07_T16.jpg,804202,1
10.1109@TVCG.2012.233,10.1109@TVCG.2012.233_13_08_T16.jpg,799392,1
10.1109@TVCG.2012.233,10.1109@TVCG.2012.233_13_09_T16.jpg,854208,1
10.1109@TVCG.2012.233,10.1109@TVCG.2012.233_13_10_T16.jpg,189720,1
10.1109@TVCG.2012.233,10.1109@TVCG.2012.233_13_11_T16.jpg,1202656,1
10.1109@TVCG.2012.233,10.1109@TVCG.2012.233_13_12_T16.jpg,868405,1
10.1109@TVCG.2012.233,10.1109@TVCG.2012.233_13_13_T16.jpg,759220,1
allpaper,10.1109@TVCG.2012.243,,14
10.1109@TVCG.2012.243,10.1109@TVCG.2012.243_14_01_T16.jpg,355346,1
10.1109@TVCG.2012.243,10.1109@TVCG.2012.243_14_02_T16.jpg,321900,1
10.1109@TVCG.2012.243,10.1109@TVCG.2012.243_14_03_T16.jpg,145092,1
10.1109@TVCG.2012.243,10.1109@TVCG.2012.243_14_04_T16.jpg,587078,1
10.1109@TVCG.2012.243,10.1109@TVCG.2012.243_14_06_T16.jpg,139120,1
10.1109@TVCG.2012.243,10.1109@TVCG.2012.243_14_07_T16.jpg,290820,1
10.1109@TVCG.2012.243,10.1109@TVCG.2012.243_14_08_T16.jpg,353269,1
10.1109@TVCG.2012.243,10.1109@TVCG.2012.243_14_09_T16.jpg,936033,1
10.1109@TVCG.2012.243,10.1109@TVCG.2012.243_14_10_T16.jpg,373464,1
10.1109@TVCG.2012.243,10.1109@TVCG.2012.243_14_11_T16.jpg,307272,1
10.1109@TVCG.2012.243,10.1109@TVCG.2012.243_14_12_T16.jpg,549629,1
10.1109@TVCG.2012.243,10.1109@TVCG.2012.243_14_13_T16.jpg,201192,1
10.1109@TVCG.2012.243,10.1109@TVCG.2012.243_14_14_T16.jpg,253773,1
10.1109@TVCG.2012.243,10.1109@TVCG.2012.243_14_15_T16.jpg,255219,1
allpaper,10.1109@TVCG.2012.251,,10
10.1109@TVCG.2012.251,10.1109@TVCG.2012.251_10_01_T16.jpg,644033,1
10.1109@TVCG.2012.251,10.1109@TVCG.2012.251_10_02_T16.jpg,565095,1
10.1109@TVCG.2012.251,10.1109@TVCG.2012.251_10_03_T16.jpg,1128666,1
10.1109@TVCG.2012.251,10.1109@TVCG.2012.251_10_04_T16.jpg,524046,1
10.1109@TVCG.2012.251,10.1109@TVCG.2012.251_10_05_T16.jpg,117279,1
10.1109@TVCG.2012.251,10.1109@TVCG.2012.251_10_06_T16.jpg,335392,1
10.1109@TVCG.2012.251,10.1109@TVCG.2012.251_10_07_T16.jpg,675510,1
10.1109@TVCG.2012.251,10.1109@TVCG.2012.251_10_08_T16.jpg,266794,1
10.1109@TVCG.2012.251,10.1109@TVCG.2012.251_10_09_T16.jpg,99000,1
10.1109@TVCG.2012.251,10.1109@TVCG.2012.251_10_10_T16.jpg,299026,1
allpaper,10.1109@TVCG.2012.262,,18
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_01_T16.jpg,660744,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_02_T16.jpg,827696,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_03_T16.jpg,231038,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_04_T16.jpg,768000,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_05_T16.jpg,106642,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_06_T16.jpg,42000,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_07_T16.jpg,114576,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_08_T16.jpg,162960,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_09_T16.jpg,197472,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_10_T16.jpg,600875,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_11_T16.jpg,277062,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_12_T16.jpg,304094,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_13_T16.jpg,607958,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_14_T16.jpg,730505,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_15_T16.jpg,420280,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_16_T16.jpg,370705,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_17_T16.jpg,235248,1
10.1109@TVCG.2012.262,10.1109@TVCG.2012.262_18_18_T16.jpg,180290,1
allpaper,10.1109@TVCG.2012.271,,11
10.1109@TVCG.2012.271,10.1109@TVCG.2012.271_11_01_T16.jpg,1321240,1
10.1109@TVCG.2012.271,10.1109@TVCG.2012.271_11_02_T16.jpg,77040,1
10.1109@TVCG.2012.271,10.1109@TVCG.2012.271_11_03_T16.jpg,511927,1
10.1109@TVCG.2012.271,10.1109@TVCG.2012.271_11_04_T16.jpg,144746,1
10.1109@TVCG.2012.271,10.1109@TVCG.2012.271_11_05_T16.jpg,1153579,1
10.1109@TVCG.2012.271,10.1109@TVCG.2012.271_11_06_T16.jpg,446543,1
10.1109@TVCG.2012.271,10.1109@TVCG.2012.271_11_07_T16.jpg,60840,1
10.1109@TVCG.2012.271,10.1109@TVCG.2012.271_11_08_T16.jpg,431302,1
10.1109@TVCG.2012.271,10.1109@TVCG.2012.271_11_09_T16.jpg,125736,1
10.1109@TVCG.2012.271,10.1109@TVCG.2012.271_11_10_T16.jpg,1406240,1
10.1109@TVCG.2012.271,10.1109@TVCG.2012.271_11_11_T16.jpg,333690,1
allpaper,10.1109@TVCG.2012.280,,8
10.1109@TVCG.2012.280,10.1109@TVCG.2012.280_08_01_T16.jpg,359415,1
10.1109@TVCG.2012.280,10.1109@TVCG.2012.280_08_02_T16.jpg,214286,1
10.1109@TVCG.2012.280,10.1109@TVCG.2012.280_08_03_T16.jpg,191520,1
10.1109@TVCG.2012.280,10.1109@TVCG.2012.280_08_04_T16.jpg,431683,1
10.1109@TVCG.2012.280,10.1109@TVCG.2012.280_08_05_T16.jpg,249084,1
10.1109@TVCG.2012.280,10.1109@TVCG.2012.280_08_06_T16.jpg,388589,1
10.1109@TVCG.2012.280,10.1109@TVCG.2012.280_08_07_T16.jpg,664146,1
10.1109@TVCG.2012.280,10.1109@TVCG.2012.280_08_08_T16.jpg,684320,1
allpaper,10.1109@TVCG.2012.282,,13
10.1109@TVCG.2012.282,10.1109@TVCG.2012.282_13_01_T16.jpg,568386,1
10.1109@TVCG.2012.282,10.1109@TVCG.2012.282_13_02_T16.jpg,349912,1
10.1109@TVCG.2012.282,10.1109@TVCG.2012.282_13_03_T16.jpg,227472,1
10.1109@TVCG.2012.282,10.1109@TVCG.2012.282_13_04_T16.jpg,383520,1
10.1109@TVCG.2012.282,10.1109@TVCG.2012.282_13_05_T16.jpg,85905,1
10.1109@TVCG.2012.282,10.1109@TVCG.2012.282_13_06_T16.jpg,225080,1
10.1109@TVCG.2012.282,10.1109@TVCG.2012.282_13_07_T16.jpg,734704,1
10.1109@TVCG.2012.282,10.1109@TVCG.2012.282_13_08_T16.jpg,727224,1
10.1109@TVCG.2012.282,10.1109@TVCG.2012.282_13_09_T16.jpg,304714,1
10.1109@TVCG.2012.282,10.1109@TVCG.2012.282_13_10_T16.jpg,575679,1
10.1109@TVCG.2012.282,10.1109@TVCG.2012.282_13_11_T16.jpg,404320,1
10.1109@TVCG.2012.282,10.1109@TVCG.2012.282_13_12_T16.jpg,187748,1
10.1109@TVCG.2012.282,10.1109@TVCG.2012.282_13_13_T16.jpg,381206,1
allpaper,10.1109@VAST.2012.6400556,,6
10.1109@VAST.2012.6400556,10.1109@VAST.2012.6400556_06_01_T17.jpg,489830,1
10.1109@VAST.2012.6400556,10.1109@VAST.2012.6400556_06_02_T17.jpg,1262289,1
10.1109@VAST.2012.6400556,10.1109@VAST.2012.6400556_06_03_T17.jpg,257872,1
10.1109@VAST.2012.6400556,10.1109@VAST.2012.6400556_06_04_T17.jpg,369750,1
10.1109@VAST.2012.6400556,10.1109@VAST.2012.6400556_06_05_T17.jpg,223992,1
10.1109@VAST.2012.6400556,10.1109@VAST.2012.6400556_06_06_T17.jpg,1930896,1
allpaper,10.1109@VAST.2012.6400560,,16
10.1109@VAST.2012.6400560,10.1109@VAST.2012.6400560_16_01_T17.jpg,997524,1
10.1109@VAST.2012.6400560,10.1109@VAST.2012.6400560_16_02_T17.jpg,318828,1
10.1109@VAST.2012.6400560,10.1109@VAST.2012.6400560_16_03_T17.jpg,267730,1
10.1109@VAST.2012.6400560,10.1109@VAST.2012.6400560_16_04_T17.jpg,1247812,1
10.1109@VAST.2012.6400560,10.1109@VAST.2012.6400560_16_05_T17.jpg,732342,1
10.1109@VAST.2012.6400560,10.1109@VAST.2012.6400560_16_06_T17.jpg,145728,1
10.1109@VAST.2012.6400560,10.1109@VAST.2012.6400560_16_07_T17.jpg,338424,1
10.1109@VAST.2012.6400560,10.1109@VAST.2012.6400560_16_08_T17.jpg,242400,1
10.1109@VAST.2012.6400560,10.1109@VAST.2012.6400560_16_09_T17.jpg,195360,1
10.1109@VAST.2012.6400560,10.1109@VAST.2012.6400560_16_10_T17.jpg,122130,1
10.1109@VAST.2012.6400560,10.1109@VAST.2012.6400560_16_11_T17.jpg,159360,1
10.1109@VAST.2012.6400560,10.1109@VAST.2012.6400560_16_12_T17.jpg,545481,1
10.1109@VAST.2012.6400560,10.1109@VAST.2012.6400560_16_13_T17.jpg,366849,1
10.1109@VAST.2012.6400560,10.1109@VAST.2012.6400560_16_14_T17.jpg,196134,1
10.1109@VAST.2012.6400560,10.1109@VAST.2012.6400560_16_15_T17.jpg,189840,1
10.1109@VAST.2012.6400560,10.1109@VAST.2012.6400560_16_16_T17.jpg,282240,1
allpaper,10.1109@TVCG.2013.121,,9
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_01_T01.jpg,411324,1
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_02_T01.jpg,309084,1
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_03_T01.jpg,288000,1
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_04_T01.jpg,293544,1
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_05_T01.jpg,203577,1
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_06_T01.jpg,195048,1
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_07_T01.jpg,174000,1
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_08_T01.jpg,360328,1
10.1109@TVCG.2013.121,10.1109@TVCG.2013.121_09_09_T01.jpg,1344824,1
allpaper,10.1109@TVCG.2013.122,,16
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_01_T17.jpg,430323,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_02_T17.jpg,284256,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_03_T17.jpg,59708,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_04_T17.jpg,505344,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_05_T17.jpg,299046,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_06_T17.jpg,154455,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_07_T17.jpg,194688,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_08_T17.jpg,253675,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_09_T17.jpg,288768,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_10_T17.jpg,493416,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_11_T17.jpg,659648,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_12_T17.jpg,663520,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_13_T17.jpg,532335,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_14_T17.jpg,984857,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_15_T17.jpg,924355,1
10.1109@TVCG.2013.122,10.1109@TVCG.2013.122_16_16_T17.jpg,821700,1
allpaper,10.1109@TVCG.2013.130,,2
10.1109@TVCG.2013.130,10.1109@TVCG.2013.130_02_01_T01.jpg,414288,1
10.1109@TVCG.2013.130,10.1109@TVCG.2013.130_02_02_T01.jpg,2924442,1
allpaper,10.1109@TVCG.2013.131,,12
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_01_T01.jpg,549423,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_02_T01.jpg,250470,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_03_T01.jpg,832888,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_04_T01.jpg,182250,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_05_T01.jpg,835830,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_06_T01.jpg,838925,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_07_T01.jpg,623931,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_08_T01.jpg,260442,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_09_T01.jpg,982146,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_10_T01.jpg,812130,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_11_T01.jpg,231636,1
10.1109@TVCG.2013.131,10.1109@TVCG.2013.131_12_12_T01.jpg,888933,1
allpaper,10.1109@TVCG.2013.137,,6
10.1109@TVCG.2013.137,10.1109@TVCG.2013.137_06_01_T01.jpg,562919,1
10.1109@TVCG.2013.137,10.1109@TVCG.2013.137_06_02_T01.jpg,1753356,1
10.1109@TVCG.2013.137,10.1109@TVCG.2013.137_06_03_T01.jpg,5606560,1
10.1109@TVCG.2013.137,10.1109@TVCG.2013.137_06_04_T01.jpg,989577,1
10.1109@TVCG.2013.137,10.1109@TVCG.2013.137_06_05_T01.jpg,714400,1
10.1109@TVCG.2013.137,10.1109@TVCG.2013.137_06_06_T01.jpg,714230,1
allpaper,10.1109@TVCG.2013.142,,6
10.1109@TVCG.2013.142,10.1109@TVCG.2013.142_06_01_T01.jpg,614100,1
10.1109@TVCG.2013.142,10.1109@TVCG.2013.142_06_02_T01.jpg,608874,1
10.1109@TVCG.2013.142,10.1109@TVCG.2013.142_06_03_T01.jpg,258867,1
10.1109@TVCG.2013.142,10.1109@TVCG.2013.142_06_04_T01.jpg,228780,1
10.1109@TVCG.2013.142,10.1109@TVCG.2013.142_06_05_T01.jpg,520864,1
10.1109@TVCG.2013.142,10.1109@TVCG.2013.142_06_06_T01.jpg,896880,1
allpaper,10.1109@TVCG.2013.150,,10
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_01_T01.jpg,1737372,1
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_02_T01.jpg,393225,1
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_03_T01.jpg,364500,1
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_04_T01.jpg,224084,1
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_05_T01.jpg,209986,1
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_06_T01.jpg,396935,1
10.1109@TVCG.2013.150,10.1109@TVCG.2013.150_10_07_T01.jpg,216956,1
